ArchivesSpace URI,Agent Name,SNAC ARK,Update Status,Web URL
/agents/people/91339,"Kumin, Maxine, 1925-2014",http://n2t.net/ark:/99166/w62808gs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91339
/agents/people/68151,"Kummer, Clare Beecher, 1886-1958",http://n2t.net/ark:/99166/w6h144v6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/68151
/agents/people/71699,"Kunhardt, Dorothy, 1901-1979",http://n2t.net/ark:/99166/w6jt7fdg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/71699
/agents/people/76568,"Kuprin, A. I. (Aleksandr Ivanovich), 1870-1938",http://n2t.net/ark:/99166/w66h8kzg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/76568
/agents/people/93695,"Kurka, Robert, 1921-1957",http://n2t.net/ark:/99166/w6fx7r9z,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93695
/agents/people/76401,"Kurpiński, Karol, 1785-1857",http://n2t.net/ark:/99166/w6wd4jzq,success,https://testarchivesspace.library.yale.edu/agents/agent_person/76401
/agents/people/74076,"Kurtz, Efrem, 1900-1995",http://n2t.net/ark:/99166/w6903hm1,success,https://testarchivesspace.library.yale.edu/agents/agent_person/74076
/agents/people/9064,"Kuskin, Karla",http://n2t.net/ark:/99166/w6j96rgj,success,https://testarchivesspace.library.yale.edu/agents/agent_person/9064
/agents/people/77365,"Kálmán, Emmerich, 1882-1953",http://n2t.net/ark:/99166/w6st80h0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/77365
/agents/people/57282,"Kéler, Béla, 1820-1882",http://n2t.net/ark:/99166/w6gt5tzt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57282
/agents/corporate_entities/8860,Kōbe Jogakuin,http://n2t.net/ark:/99166/w6ps4hxs,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8860
/agents/people/85282,"Kœchlin, Charles, 1867-1950",http://n2t.net/ark:/99166/w6kh0tp5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85282
/agents/corporate_entities/8447,L.L. Johnson Land Company,http://n2t.net/ark:/99166/w6tj72zt,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8447
/agents/people/69096,"La Beaume, Louis, 1873-1961",http://n2t.net/ark:/99166/w6kh4q9h,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69096
/agents/people/93790,"La Branche, George M. L. (George Michel Lucien), 1875-1961",http://n2t.net/ark:/99166/w6dv96qg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93790
/agents/people/85755,"La Condamine, Charles-Marie de, 1701-1774",http://n2t.net/ark:/99166/w62j6wrv,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85755
/agents/people/86520,"La Follette, Robert M. (Robert Marion), 1855-1925",http://n2t.net/ark:/99166/w6rs2nnq,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86520
/agents/people/70785,"La Montaine, John, 1920-2013",http://n2t.net/ark:/99166/w6zs361h,success,https://testarchivesspace.library.yale.edu/agents/agent_person/70785
/agents/people/69417,"La Revellière-Lépeaux, Louis-Marie de, 1753-1824",http://n2t.net/ark:/99166/w6t15f4p,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69417
/agents/people/87457,"LaBelle, Patti, 1944-",http://n2t.net/ark:/99166/w66407s8,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87457
/agents/people/65970,"LaRue, Jan, 1918-2004",http://n2t.net/ark:/99166/w6ms41kw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/65970
/agents/people/71719,"Labaree, Benjamin, 1801-1883",http://n2t.net/ark:/99166/w6sb51d3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/71719
/agents/corporate_entities/8483,Labelle (Musical group),http://n2t.net/ark:/99166/w69d1mxp,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8483
/agents/people/60351,"Labitzky, Joseph, 1802-1881",http://n2t.net/ark:/99166/w6wh38mk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60351
/agents/corporate_entities/12674,Labor-Progressive Party,http://n2t.net/ark:/99166/w69k91sm,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/12674
/agents/people/92210,"Lacey, Douglas R. (Douglas Raymond), 1913-",http://n2t.net/ark:/99166/w6b32cc6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92210
/agents/people/74680,"Lachner, Franz, 1803-1890",http://n2t.net/ark:/99166/w6jh3mqz,success,https://testarchivesspace.library.yale.edu/agents/agent_person/74680
/agents/corporate_entities/12782,Lackawanna (Ship),http://n2t.net/ark:/99166/w6qk1zm7,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/12782
/agents/people/70327,"Laderman, Ezra, 1924-2015",http://n2t.net/ark:/99166/w6r21dfh,success,https://testarchivesspace.library.yale.edu/agents/agent_person/70327
/agents/people/58756,"Lafayette, Marie Joseph Paul Yves Roch Gilbert Du Motier, marquis de, 1757-1834",http://n2t.net/ark:/99166/w68m82zx,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58756
/agents/people/77980,"Laidler, Harry W. (Harry Wellington), 1884-1970",http://n2t.net/ark:/99166/w6bg2qhx,success,https://testarchivesspace.library.yale.edu/agents/agent_person/77980
/agents/people/67884,"Lalo, Edouard, 1823-1892",http://n2t.net/ark:/99166/w67082v2,success,https://testarchivesspace.library.yale.edu/agents/agent_person/67884
/agents/corporate_entities/13080,Lama Foundation,http://n2t.net/ark:/99166/w65n0w5x,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13080
/agents/people/78200,"Lamar, Mirabeau B. (Mirabeau Buonaparte), 1798-1859",http://n2t.net/ark:/99166/w6j10nhq,success,https://testarchivesspace.library.yale.edu/agents/agent_person/78200
/agents/people/57851,"Lamartine, Alphonse de, 1790-1869",http://n2t.net/ark:/99166/w6dr2w87,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57851
/agents/people/80027,"Lamb, Charles, 1775-1834",http://n2t.net/ark:/99166/w6718rcd,success,https://testarchivesspace.library.yale.edu/agents/agent_person/80027
/agents/corporate_entities/11494,Lambeth Conference,http://n2t.net/ark:/99166/w6d84hts,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11494
/agents/people/69156,"Lambro, Phillip, 1935-",http://n2t.net/ark:/99166/w67s7vtp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69156
/agents/people/60589,"Lamont, Corliss, 1902-1995",http://n2t.net/ark:/99166/w63b5z14,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60589
/agents/people/93460,"Lamson, William, 1812-1882",http://n2t.net/ark:/99166/w6zg8w6t,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93460
/agents/people/91921,"Landau, Emily Fisher",http://n2t.net/ark:/99166/w6tb1t3c,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91921
/agents/people/91941,"Landes-Levi, Louise",http://n2t.net/ark:/99166/w6n31cz7,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91941
/agents/people/88688,"Landis, James M. (James McCauley), 1899-1964",http://n2t.net/ark:/99166/w60g4524,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88688
/agents/people/92856,"Landon, Alfred M. (Alfred Mossman), 1887-1987",http://n2t.net/ark:/99166/w6m14vvt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92856
/agents/people/71789,"Landowska, Wanda, 1879-1959",http://n2t.net/ark:/99166/w6vd78z7,success,https://testarchivesspace.library.yale.edu/agents/agent_person/71789
/agents/corporate_entities/8709,Landsberg (Concentration camp),http://n2t.net/ark:/99166/w63z68km,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8709
/agents/people/93725,"Landseer, Thomas, 1795-1880",http://n2t.net/ark:/99166/w6qj8fc6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93725
/agents/people/83704,"Landstrom, Elsie H.",http://n2t.net/ark:/99166/w63b93bb,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83704
/agents/people/87648,"Lane, Alfred C. (Alfred Church), 1863-1948",http://n2t.net/ark:/99166/w6kp83c6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87648
/agents/people/83112,"Lane, Arthur Bliss, 1894-1956",http://n2t.net/ark:/99166/w6668qvp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83112
/agents/people/60423,"Lane, Burton, 1912-1997",http://n2t.net/ark:/99166/w6hq42c0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60423
/agents/people/81900,"Lane, John, 1854-1925",http://n2t.net/ark:/99166/w6ms3wnr,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81900
/agents/people/64639,"Lang, Andrew, 1844-1912",http://n2t.net/ark:/99166/w6gf0th9,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64639
/agents/people/57350,"Lang, Josephine, 1815-1880",http://n2t.net/ark:/99166/w6dz0tj9,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57350
/agents/people/76465,"Lang, Margaret Ruthven, 1867-1972",http://n2t.net/ark:/99166/w6r253ss,success,https://testarchivesspace.library.yale.edu/agents/agent_person/76465
/agents/people/78598,"Lang, Paul Henry, 1901-1991",http://n2t.net/ark:/99166/w6kd1wvk,success,https://testarchivesspace.library.yale.edu/agents/agent_person/78598
/agents/people/80582,"Lang, Steven",http://n2t.net/ark:/99166/w6448rn3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/80582
/agents/people/77858,"Langer, William L. (William Leonard), 1896-1977",http://n2t.net/ark:/99166/w6vx1294,success,https://testarchivesspace.library.yale.edu/agents/agent_person/77858
/agents/people/83731,"Langer, William, 1886-1959",http://n2t.net/ark:/99166/w6zw24ct,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83731
/agents/people/85128,"Langfeld, Herbert Sidney, 1879-1958",http://n2t.net/ark:/99166/w64j0q5h,success,https://testarchivesspace.library.yale.edu/agents/agent_person/85128
/agents/people/81077,"Langley, Noel, 1911-1980",http://n2t.net/ark:/99166/w6z041sr,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81077
/agents/people/60244,"Langner, Lawrence, 1890-1962",http://n2t.net/ark:/99166/w6xk8qxw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60244
/agents/people/92011,"Langner, Philip",http://n2t.net/ark:/99166/w67b6xzf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92011
/agents/people/91875,"Langton, Bennet, 1737-1801",http://n2t.net/ark:/99166/w6hm5fhp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91875
/agents/people/81663,"Lanier, Sidney, 1842-1881",http://n2t.net/ark:/99166/w6125rzc,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81663
/agents/people/70957,"Lanman, Charles, 1819-1895",http://n2t.net/ark:/99166/w6gb23gw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/70957
/agents/people/62839,"Lansbury, Angela, 1925-",http://n2t.net/ark:/99166/w6mw33q5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62839
/agents/people/92659,"Lansdowne, Henry Petty-Fitzmaurice, Marquess of, 1780-1863",http://n2t.net/ark:/99166/w6rw1ct9,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92659
/agents/people/88159,"Lansing, Robert, 1864-1928",http://n2t.net/ark:/99166/w6gb23js,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88159
/agents/people/87492,"Lanzmann, Claude, 1925-",http://n2t.net/ark:/99166/w6x377pr,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87492
/agents/people/84426,"Lapine, James, 1949-",http://n2t.net/ark:/99166/w63n2dx4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/84426
/agents/people/86713,"Lapp, Ralph E., 1917-2004",http://n2t.net/ark:/99166/w6w11w28,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86713
/agents/people/58705,"Larbaud, Valéry, 1881-1957",http://n2t.net/ark:/99166/w6sj2hjm,success,https://testarchivesspace.library.yale.edu/agents/agent_person/58705
/agents/people/93619,"Larcom, Lucy, 1824-1893",http://n2t.net/ark:/99166/w6rj4pm1,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93619
/agents/people/56350,"Lardner, Ring, Jr., 1915-2000",http://n2t.net/ark:/99166/w6x63k5p,success,https://testarchivesspace.library.yale.edu/agents/agent_person/56350
/agents/corporate_entities/9694,Lark (Ship),http://n2t.net/ark:/99166/w60g9z13,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9694
/agents/people/87562,"Larsen, Nella, 1891-1964",http://n2t.net/ark:/99166/w6kf2mxw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87562
/agents/people/56385,"Larson, Jack, 1928-2015",http://n2t.net/ark:/99166/w6xf3rrs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/56385
/agents/people/80837,"Larsson, Raymond Ellsworth, 1901-1991",http://n2t.net/ark:/99166/w6pz6hsg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/80837
/agents/people/79155,"Lash, Joseph P., 1909-1987",http://n2t.net/ark:/99166/w61n8f5b,success,https://testarchivesspace.library.yale.edu/agents/agent_person/79155
/agents/people/81716,"Laski, Harold J. (Harold Joseph), 1893-1950",http://n2t.net/ark:/99166/w6m32z0s,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81716
/agents/people/68196,"Lasky, Victor, 1917-1990",http://n2t.net/ark:/99166/w6j11x9q,success,https://testarchivesspace.library.yale.edu/agents/agent_person/68196
/agents/people/75899,"Lasso, Orlando di, 1532-1594",http://n2t.net/ark:/99166/w6bp01qn,success,https://testarchivesspace.library.yale.edu/agents/agent_person/75899
/agents/people/86286,"Lasswell, Harold D. (Harold Dwight), 1902-1978",http://n2t.net/ark:/99166/w6t43xm1,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86286
/agents/people/68208,"Lateiner, Jacob, 1928-2010",http://n2t.net/ark:/99166/w67x0fvw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/68208
/agents/people/62993,"Lathrop, Dorothy Pulis, 1891-1980",http://n2t.net/ark:/99166/w6db863v,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62993
/agents/people/66030,"Lathrop, Julia Clifford, 1858-1932",http://n2t.net/ark:/99166/w6c5410w,success,https://testarchivesspace.library.yale.edu/agents/agent_person/66030
/agents/people/64294,"Latimer, Margery, 1899-1932",http://n2t.net/ark:/99166/w6p55pkj,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64294
/agents/people/63769,"Latour, T., 1766-1837",http://n2t.net/ark:/99166/w6v24vj9,success,https://testarchivesspace.library.yale.edu/agents/agent_person/63769
/agents/people/65612,"Laughlin, James, 1914-1997",http://n2t.net/ark:/99166/w68x467r,success,https://testarchivesspace.library.yale.edu/agents/agent_person/65612
/agents/people/60624,"Laughton, Charles, 1899-1962",http://n2t.net/ark:/99166/w6h70j49,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60624
/agents/people/65730,"Laure, Marie, 1902-1970",http://n2t.net/ark:/99166/w65f2wbv,success,https://testarchivesspace.library.yale.edu/agents/agent_person/65730
/agents/corporate_entities/1201,Laurence Witten (Firm),http://n2t.net/ark:/99166/w6sr3w7k,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/1201
/agents/people/92910,"Laurence, William L., 1888-1977",http://n2t.net/ark:/99166/w67r1tct,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92910
/agents/people/91382,"Laurencin, Marie, 1883-1956",http://n2t.net/ark:/99166/w6xm95x0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91382
/agents/people/81975,"Lauterbach, Ann, 1942-",http://n2t.net/ark:/99166/w60299w9,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81975
/agents/people/94530,"Law, Andrew Bonar, 1858-1923",http://n2t.net/ark:/99166/w61r76s5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94530
/agents/people/91924,"Law, Andrew, 1749-1821",http://n2t.net/ark:/99166/w6qj8395,success,https://testarchivesspace.library.yale.edu/agents/agent_person/91924
/agents/people/92293,"Law, William, 1779-1856",http://n2t.net/ark:/99166/w64b49mt,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92293
/agents/corporate_entities/7847,Lawrence Radiation Laboratory,http://n2t.net/ark:/99166/w6711wz1,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/7847
/agents/corporate_entities/9541,Lawrence Scientific School,http://n2t.net/ark:/99166/w6c860vg,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9541
/agents/people/69956,"Lawrence, D. H. (David Herbert), 1885-1930",http://n2t.net/ark:/99166/w6qg9h0s,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69956
/agents/people/67305,"Lawrence, Frieda, 1879-1956",http://n2t.net/ark:/99166/w6ns0ww2,success,https://testarchivesspace.library.yale.edu/agents/agent_person/67305
/agents/people/63450,"Lawrence, Gertrude, 1952-",http://n2t.net/ark:/99166/w6377b39,success,https://testarchivesspace.library.yale.edu/agents/agent_person/63450
/agents/people/87292,"Lawrence, Steve, 1935-",http://n2t.net/ark:/99166/w625524p,success,https://testarchivesspace.library.yale.edu/agents/agent_person/87292
/agents/corporate_entities/11547,Lawrenceville School,http://n2t.net/ark:/99166/w69p72hq,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11547
/agents/people/93928,"Lawson, Harvey M. (Harvey Merrill), 1868-",http://n2t.net/ark:/99166/w6kv18mg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93928
/agents/people/86015,"Lawson, John Howard, 1894-1977",http://n2t.net/ark:/99166/w6708cvs,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86015
/agents/people/93371,"Layton, Bentley",http://n2t.net/ark:/99166/w6d345bn,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93371
/agents/people/64953,"Layton, Billy Jim, 1924-2004",http://n2t.net/ark:/99166/w6dj619s,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64953
/agents/people/82524,"Lazarsfeld, Paul F., 1901-1976",http://n2t.net/ark:/99166/w6rj4m8q,success,https://testarchivesspace.library.yale.edu/agents/agent_person/82524
/agents/people/72837,"Le Corbusier, 1887-1965",http://n2t.net/ark:/99166/w6mw2g9z,success,https://testarchivesspace.library.yale.edu/agents/agent_person/72837
/agents/people/77986,"Le Gallienne, Eva, 1899-1991",http://n2t.net/ark:/99166/w66t0qfg,success,https://testarchivesspace.library.yale.edu/agents/agent_person/77986
/agents/people/81917,"Le Gallienne, Richard, 1866-1947",http://n2t.net/ark:/99166/w6bk1c2m,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81917
/agents/people/86094,"Le Rossignol, James Edward, 1866-1959",http://n2t.net/ark:/99166/w62v4sx6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86094
/agents/corporate_entities/9664,Le Vernet (Concentration camp),http://n2t.net/ark:/99166/w6zs9h02,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9664
/agents/people/81176,"LeConte, John L. (John Lawrence), 1825-1883",http://n2t.net/ark:/99166/w6kw5v26,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81176
/agents/people/64839,"LeFanu, Nicola, 1947-",http://n2t.net/ark:/99166/w62v31b3,success,https://testarchivesspace.library.yale.edu/agents/agent_person/64839
/agents/people/88685,"LeHand, Marguerite, 1896-1944",http://n2t.net/ark:/99166/w65s08w8,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88685
/agents/corporate_entities/13646,Lea Brothers & Company,http://n2t.net/ark:/99166/w6np7ss3,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13646
/agents/people/72455,"Lea, Henry Charles, 1825-1909",http://n2t.net/ark:/99166/w65x2cdc,success,https://testarchivesspace.library.yale.edu/agents/agent_person/72455
/agents/corporate_entities/10812,League for Independent Political Action,http://n2t.net/ark:/99166/w6jx34mz,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10812
/agents/corporate_entities/10469,League for Industrial Democracy,http://n2t.net/ark:/99166/w6qc4087,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10469
/agents/corporate_entities/11080,League for Social Reconstruction,http://n2t.net/ark:/99166/w6zd2s8h,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11080
/agents/corporate_entities/13387,League for the Amnesty of Political Prisoners,http://n2t.net/ark:/99166/w69s84c5,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13387
/agents/corporate_entities/11429,League of Nations Association (U.S.),http://n2t.net/ark:/99166/w6dj9wjd,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11429
/agents/corporate_entities/9671,League of Nations. Economic Committee,http://n2t.net/ark:/99166/w6nd2nbz,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/9671
/agents/corporate_entities/11756,League of New York Theatres and Producers,http://n2t.net/ark:/99166/w68680w2,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11756
/agents/corporate_entities/13426,League of Professional Groups for Foster and Ford,http://n2t.net/ark:/99166/w66x7jc6,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13426
/agents/corporate_entities/12871,League to Enforce Peace (U.S.),http://n2t.net/ark:/99166/w65757mn,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/12871
/agents/people/82983,"Lear, Edward, 1812-1888",http://n2t.net/ark:/99166/w6wq06cj,success,https://testarchivesspace.library.yale.edu/agents/agent_person/82983
/agents/people/86086,"Leavell, Hugh Rodman, 1902-1976",http://n2t.net/ark:/99166/w62849vn,success,https://testarchivesspace.library.yale.edu/agents/agent_person/86086
/agents/people/71754,"Leavitt, David, 1961-",http://n2t.net/ark:/99166/w68637h4,success,https://testarchivesspace.library.yale.edu/agents/agent_person/71754
/agents/corporate_entities/8431,"Leavitt, Lord, and Co",http://n2t.net/ark:/99166/w6zt67fs,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/8431
/agents/people/59212,"Lebenstein, Jan, 1930-1999",http://n2t.net/ark:/99166/w6bg4114,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59212
/agents/people/82788,"Lebovici, Serge, 1915-2000",http://n2t.net/ark:/99166/w60p3cgp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/82788
/agents/people/69966,"Lecocq, Charles, 1832-1918",http://n2t.net/ark:/99166/w6988d62,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69966
/agents/people/70200,"Lederer, Charles, 1910-1976",http://n2t.net/ark:/99166/w6zs3rb5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/70200
/agents/people/84447,"Lederman, Minna, 1896-1995",http://n2t.net/ark:/99166/w6jw97x5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/84447
/agents/people/92606,"Lee, George W.",http://n2t.net/ark:/99166/w6914zgb,success,https://testarchivesspace.library.yale.edu/agents/agent_person/92606
/agents/people/93815,"Lee, Jennette, 1860-1951",http://n2t.net/ark:/99166/w66q344h,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93815
/agents/people/94500,"Lee, Ming Cho",http://n2t.net/ark:/99166/w6mg7npq,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94500
/agents/people/69442,"Lee, Peggy, 1920-2002",http://n2t.net/ark:/99166/w6gj0gpf,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69442
/agents/people/61722,"Lee, Richard C. (Richard Charles), 1916-2003",http://n2t.net/ark:/99166/w6tb1psp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/61722
/agents/people/73825,"Lee, Robert E. (Robert Edward), 1807-1870",http://n2t.net/ark:/99166/w6sk28nd,success,https://testarchivesspace.library.yale.edu/agents/agent_person/73825
/agents/people/69355,"Lee, Sidney, Sir, 1859-1926",http://n2t.net/ark:/99166/w6n301np,success,https://testarchivesspace.library.yale.edu/agents/agent_person/69355
/agents/corporate_entities/10501,Leeds Philosophical and Literary Society,http://n2t.net/ark:/99166/w6x98d1r,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/10501
/agents/people/93066,"Leeds, Thomas Osborne, Duke of, 1631-1712",http://n2t.net/ark:/99166/w6ht3410,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93066
/agents/people/59298,"Lees-Milne, James, 1908-1997",http://n2t.net/ark:/99166/w6pw9921,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59298
/agents/people/81833,"Lefever, Ernest W., 1919-",http://n2t.net/ark:/99166/w6wh51nw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/81833
/agents/corporate_entities/11559,"Leffingwell and Pierpont (New York, N.Y.)",http://n2t.net/ark:/99166/w6s53cxg,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/11559
/agents/people/60107,"Lefort, Claude, 1924-",http://n2t.net/ark:/99166/w6qv7q5j,success,https://testarchivesspace.library.yale.edu/agents/agent_person/60107
/agents/corporate_entities/13420,Legal Services Corporation,http://n2t.net/ark:/99166/w6sn5r2d,success,https://testarchivesspace.library.yale.edu/agents/agent_corporate_entity/13420
/agents/people/73785,"Leggett, John, 1917-2015",http://n2t.net/ark:/99166/w6d80q1f,success,https://testarchivesspace.library.yale.edu/agents/agent_person/73785
/agents/people/21929,"Legouvé, Ernest, 1807-1903",http://n2t.net/ark:/99166/w6cr5vkp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/21929
/agents/people/9748,"Lehman, David, 1948-",http://n2t.net/ark:/99166/w6000m6z,success,https://testarchivesspace.library.yale.edu/agents/agent_person/9748
/agents/people/57615,"Lehman, Herbert H. (Herbert Henry), 1878-1963",http://n2t.net/ark:/99166/w6xj0gvq,success,https://testarchivesspace.library.yale.edu/agents/agent_person/57615
/agents/people/93663,"Lehmann, John, 1907-1987",http://n2t.net/ark:/99166/w6862gg6,success,https://testarchivesspace.library.yale.edu/agents/agent_person/93663
/agents/people/90856,"Lehmann, Lilli, 1848-1929",http://n2t.net/ark:/99166/w6br9htw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/90856
/agents/people/90582,"Lehmann, Winfred P. (Winfred Philipp), 1916-2007",http://n2t.net/ark:/99166/w61g4qhw,success,https://testarchivesspace.library.yale.edu/agents/agent_person/90582
/agents/people/94316,"Lehtonen, Risto",http://n2t.net/ark:/99166/w6t17g6r,success,https://testarchivesspace.library.yale.edu/agents/agent_person/94316
/agents/people/59649,"Lehár, Franz, 1870-1948",http://n2t.net/ark:/99166/w6639s13,success,https://testarchivesspace.library.yale.edu/agents/agent_person/59649
/agents/people/88767,"Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716",http://n2t.net/ark:/99166/w6js9vdv,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88767
/agents/people/88235,"Leigh, Vivien, 1913-1967",http://n2t.net/ark:/99166/w6vr3rt5,success,https://testarchivesspace.library.yale.edu/agents/agent_person/88235
/agents/people/74311,"Leighton of Stretton, Frederic Leighton, Baron, 1830-1896",http://n2t.net/ark:/99166/w6s18fg0,success,https://testarchivesspace.library.yale.edu/agents/agent_person/74311
/agents/people/62636,"Leighton, Alexander H. (Alexander Hamilton), 1908-2007",http://n2t.net/ark:/99166/w6nw07xp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62636
/agents/people/83227,"Leinsdorf, Erich, 1912-1993",http://n2t.net/ark:/99166/w6nk40gc,success,https://testarchivesspace.library.yale.edu/agents/agent_person/83227
/agents/people/62348,"Leiris, Michel, 1901-1990",http://n2t.net/ark:/99166/w6cg0dwp,success,https://testarchivesspace.library.yale.edu/agents/agent_person/62348
